C,G
0.002878743935403613,29.622516556291394
0.008581957071071167,28.41721854304636
0.028913493525324546,27.721854304635766
0.04321889156000776,24.615894039735103
0.08619535664753032,22.437086092715234
0.17190722018585747,18.45033112582782
0.28787439354036104,15.205298013245034
0.4303047013819547,13.258278145695371
0.8657278807230884,9.59602649006623
1.7265996592029165,6.81456953642385
2.866193474117731,6.2582781456953676
